,id,parent_id,tweet,topic,classification
3685,"2627    544307069864538113
Name: id, dtype: object","2627    544305540286148609
Name: parent_id, dtype: object","2627    @DailyMailAU @MailOnline  Why not take him out...
Name: tweet, dtype: object","2627    sydneysiege
Name: topic, dtype: object",comment
3686,"971    500310835219431424
Name: id, dtype: object","971    500306362090680320
Name: parent_id, dtype: object","971    @coreybking @DanteB4u @CallsForJustice Corey, ...
Name: tweet, dtype: object","971    ferguson
Name: topic, dtype: object",comment
3687,"2888    544274434765225985
Name: id, dtype: object","2888    544269749405097984
Name: parent_id, dtype: object","2888    @newscomauHQ @cam_e_yo if it is ISIS connected...
Name: tweet, dtype: object","2888    sydneysiege
Name: topic, dtype: object",comment
3688,"1391    524976291905552385
Name: id, dtype: object","1391    524975705206304769
Name: parent_id, dtype: object","1391    @CBCAlerts #NHL #Ottawa #Toronto that makes no...
Name: tweet, dtype: object","1391    ottawashooting
Name: topic, dtype: object",comment
3689,"1494    524959159377080320
Name: id, dtype: object","1494    524952883343925249
Name: parent_id, dtype: object","1494    @BBCBreaking @BBCWorld 2-3 means are controlli...
Name: tweet, dtype: object","1494    ottawashooting
Name: topic, dtype: object",support
3690,"944    500345170295271425
Name: id, dtype: object","944    500344082804518913
Name: parent_id, dtype: object","944    Apparently they don't think people can think f...
Name: tweet, dtype: object","944    ferguson
Name: topic, dtype: object",comment
3691,"2195    544367820407332864
Name: id, dtype: object","2195    544367318193930240
Name: parent_id, dtype: object","2195    @MaryPieters @BreakingNews #let it be a great ...
Name: tweet, dtype: object","2195    sydneysiege
Name: topic, dtype: object",query
3692,"2267    544312916410114048
Name: id, dtype: object","2267    544312149846151168
Name: parent_id, dtype: object","2267    @NijatK @Simbad_Reb From: A video game playing...
Name: tweet, dtype: object","2267    sydneysiege
Name: topic, dtype: object",comment
3693,"3674    553580540662910976
Name: id, dtype: object","3674    553579224402235393
Name: parent_id, dtype: object","3674    @cnni ask this coverage reminds me of the song...
Name: tweet, dtype: object","3674    charliehebdo
Name: topic, dtype: object",comment
3694,"1276    525003827494531073
Name: id, dtype: object","1276    524990163446140928
Name: parent_id, dtype: object","1276    @CTVNews @ctvsaskatoon so what happened at Rid...
Name: tweet, dtype: object","1276    ottawashooting
Name: topic, dtype: object",query
3695,"3656    553587000578932737
Name: id, dtype: object","3656    553586860334010368
Name: parent_id, dtype: object","3656    @KayBurley rot in hell.....
Name: tweet, dtype: object","3656    charliehebdo
Name: topic, dtype: object",comment
3696,"4174    552978099357237248
Name: id, dtype: object","4174    None
Name: parent_id, dtype: object","4174    Most compelling image I've seen to come out of...
Name: tweet, dtype: object","4174    charliehebdo
Name: topic, dtype: object",support
3697,"1178    525541364927574016
Name: id, dtype: object","1178    524981436252950528
Name: parent_id, dtype: object","1178    @RamCNN Follow Official account @Riconymous
Name: tweet, dtype: object","1178    ottawashooting
Name: topic, dtype: object",comment
3698,"3390    576324320735178752
Name: id, dtype: object","3390    576323086888361984
Name: parent_id, dtype: object","3390    @BBCDanielS But why a Swiss clinic? Why not gi...
Name: tweet, dtype: object","3390    putinmissing
Name: topic, dtype: object",query
3699,"2187    544417916796432384
Name: id, dtype: object","2187    544358533819420672
Name: parent_id, dtype: object","2187    “@cnni: BREAKING: Three hostages appear to hav...
Name: tweet, dtype: object","2187    sydneysiege
Name: topic, dtype: object",query
3700,"77    500389488217309184
Name: id, dtype: object","77    None
Name: parent_id, dtype: object","77    #Ferguson chief let most of day go by b4 discl...
Name: tweet, dtype: object","77    ferguson
Name: topic, dtype: object",support
3701,"205    500383873482891264
Name: id, dtype: object","205    500363126294863876
Name: parent_id, dtype: object","205    @NerdyWonka Walking in the street while #Black
Name: tweet, dtype: object","205    ferguson
Name: topic, dtype: object",comment
3702,"2612    544298830494441473
Name: id, dtype: object","2612    544298397034086400
Name: parent_id, dtype: object","2612    @designnotdrum @JSchoenberger7 @TheAnonMessage...
Name: tweet, dtype: object","2612    sydneysiege
Name: topic, dtype: object",query
3703,"490    500324239652958208
Name: id, dtype: object","490    500323874140323840
Name: parent_id, dtype: object","490    @AkaDimiX Yes, let's have an investigation. Bu...
Name: tweet, dtype: object","490    ferguson
Name: topic, dtype: object",comment
3704,"4304    552812767132934144
Name: id, dtype: object","4304    552811386259386370
Name: parent_id, dtype: object","4304    @WSJ France as we know, the country which easi...
Name: tweet, dtype: object","4304    charliehebdo
Name: topic, dtype: object",comment
3705,"2475    544332606280437760
Name: id, dtype: object","2475    544330294275235842
Name: parent_id, dtype: object","2475    @aprilritchey ;) Hey Aussie Sheeple wanna inva...
Name: tweet, dtype: object","2475    sydneysiege
Name: topic, dtype: object",support
3706,"1243    525024498999783424
Name: id, dtype: object","1243    525023025792835585
Name: parent_id, dtype: object","1243    @Cameron_Gray @globeandmail A hero's life cut ...
Name: tweet, dtype: object","1243    ottawashooting
Name: topic, dtype: object",comment
3707,"1309    524985774224048129
Name: id, dtype: object","1309    524960034305114113
Name: parent_id, dtype: object","1309    @NYWEC you're a scumbag for trying to profit o...
Name: tweet, dtype: object","1309    ottawashooting
Name: topic, dtype: object",comment
3708,"1964    544537747436761088
Name: id, dtype: object","1964    544515538383564801
Name: parent_id, dtype: object","1964    @Joyce_Karam @blackrepublican 46 sex assaults,...
Name: tweet, dtype: object","1964    sydneysiege
Name: topic, dtype: object",comment
3709,"374    500320369056948224
Name: id, dtype: object","374    500320052449914880
Name: parent_id, dtype: object","374    @dissuade it's also pretty upsetting that a ki...
Name: tweet, dtype: object","374    ferguson
Name: topic, dtype: object",comment
3710,"169    500400593576669185
Name: id, dtype: object","169    500378522788315137
Name: parent_id, dtype: object","169    @WSJ NOTE TO SELF: Actions of committing amy c...
Name: tweet, dtype: object","169    ferguson
Name: topic, dtype: object",comment
3711,"1715    524960764503674880
Name: id, dtype: object","1715    524959735091847168
Name: parent_id, dtype: object","1715    @kellyoxford @HDMcC maybe you should have a ne...
Name: tweet, dtype: object","1715    ottawashooting
Name: topic, dtype: object",deny
3712,"4424    552796638436397056
Name: id, dtype: object","4424    552796160101220352
Name: parent_id, dtype: object","4424    @20Minutes @Telegraph @WilliamMolinie  indeed,...
Name: tweet, dtype: object","4424    charliehebdo
Name: topic, dtype: object",comment
3713,"478    500324564237578240
Name: id, dtype: object","478    500324396285054976
Name: parent_id, dtype: object","478    @DostoevskyShade legally speaking , yeah he was.
Name: tweet, dtype: object","478    ferguson
Name: topic, dtype: object",support
3714,"549    500322303717441536
Name: id, dtype: object","549    500319801344929795
Name: parent_id, dtype: object","549    Henry Davis “@TheRoot: The day #Ferguson cops ...
Name: tweet, dtype: object","549    ferguson
Name: topic, dtype: object",support
3715,"2268    544313221180833792
Name: id, dtype: object","2268    544312149846151168
Name: parent_id, dtype: object","2268    @NijatK So Australia has banned guns and Viole...
Name: tweet, dtype: object","2268    sydneysiege
Name: topic, dtype: object",comment
3716,"2359    544421367945236480
Name: id, dtype: object","2359    544375845402341377
Name: parent_id, dtype: object","2359    @Uber_Sydney @RunnaLittle Yeah...too late
Name: tweet, dtype: object","2359    sydneysiege
Name: topic, dtype: object",comment
3717,"1132    525061437224648704
Name: id, dtype: object","1132    525060425184858112
Name: parent_id, dtype: object","1132    @cnnbrk why tweets not in English
Name: tweet, dtype: object","1132    ottawashooting
Name: topic, dtype: object",comment
3718,"2568    544303740485128194
Name: id, dtype: object","2568    544303487698210817
Name: parent_id, dtype: object","2568    @APH_Switzerland @PzFeed jesus and is sydney a...
Name: tweet, dtype: object","2568    sydneysiege
Name: topic, dtype: object",comment
3719,"4414    553226523650437120
Name: id, dtype: object","4414    553225926436089856
Name: parent_id, dtype: object","4414    @Red4Mira @Colvinius @MartinRJay I respect the...
Name: tweet, dtype: object","4414    charliehebdo
Name: topic, dtype: object",comment
3720,"3897    553501889254678528
Name: id, dtype: object","3897    553501357156876290
Name: parent_id, dtype: object","3897    @BBCBreaking They should tell them, no you'll ...
Name: tweet, dtype: object","3897    charliehebdo
Name: topic, dtype: object",comment
3721,"4268    552816072902979584
Name: id, dtype: object","4268    552815133299187712
Name: parent_id, dtype: object","4268    @DaliaChai @Mariodinava @cnnbrk sorry not in n...
Name: tweet, dtype: object","4268    charliehebdo
Name: topic, dtype: object",comment
3722,"1820    524940919494426624
Name: id, dtype: object","1820    524925215235911680
Name: parent_id, dtype: object","1820    Canada: “@globeandmail: BREAKING: Shots fired ...
Name: tweet, dtype: object","1820    ottawashooting
Name: topic, dtype: object",comment
3723,"1489    524954311395405824
Name: id, dtype: object","1489    524952883343925249
Name: parent_id, dtype: object","1489    “@BBCBreaking: Watch video showing gunfire ins...
Name: tweet, dtype: object","1489    ottawashooting
Name: topic, dtype: object",support
3724,"1848    525046502474137600
Name: id, dtype: object","1848    525044903865511937
Name: parent_id, dtype: object","1848    @cristinaresteve @tsklierenko , everyone is en...
Name: tweet, dtype: object","1848    ottawashooting
Name: topic, dtype: object",comment
3725,"1291    524996595021283328
Name: id, dtype: object","1291    524996070972358656
Name: parent_id, dtype: object","1291    @cindyreddeer Everything needs to be confirmed...
Name: tweet, dtype: object","1291    ottawashooting
Name: topic, dtype: object",comment
3726,"3057    529542544573865985
Name: id, dtype: object","3057    529542083405955072
Name: parent_id, dtype: object","3057    @PrinceMuseum @3RDEYEGIRL I only wish. The Com...
Name: tweet, dtype: object","3057    prince-toronto
Name: topic, dtype: object",comment
3727,"761    500308754194497537
Name: id, dtype: object","761    500290456845299714
Name: parent_id, dtype: object","761    @YourAnonLive @euIVmusic WHY does the time sta...
Name: tweet, dtype: object","761    ferguson
Name: topic, dtype: object",query
3728,"1804    525000276894572546
Name: id, dtype: object","1804    524999052367527937
Name: parent_id, dtype: object","1804    @BigDilbertFan Call 911? Signal for help? Keep...
Name: tweet, dtype: object","1804    ottawashooting
Name: topic, dtype: object",comment
3729,"44    500431996397846528
Name: id, dtype: object","44    500429697587871745
Name: parent_id, dtype: object","44    @ithl123 I could tell it wasn't him when I saw...
Name: tweet, dtype: object","44    ferguson
Name: topic, dtype: object",support
3730,"2330    544347661663342593
Name: id, dtype: object","2330    544333764814323713
Name: parent_id, dtype: object","2330    @princekhattab @fredwillie460 mohamed would NO...
Name: tweet, dtype: object","2330    sydneysiege
Name: topic, dtype: object",comment
3731,"3677    553588028925804544
Name: id, dtype: object","3677    553580571985580032
Name: parent_id, dtype: object","3677    “@DAVIDMDRAIMAN: .@cnni ITS A KOSHER JEWISH SU...
Name: tweet, dtype: object","3677    charliehebdo
Name: topic, dtype: object",comment
3732,"2985    529690572630798338
Name: id, dtype: object","2985    529687410611728384
Name: parent_id, dtype: object","2985    @LisaLaFlammeCTV @CTVToronto a suprise concert...
Name: tweet, dtype: object","2985    prince-toronto
Name: topic, dtype: object",support
3733,"2722    544294834216108032
Name: id, dtype: object","2722    544293447717650432
Name: parent_id, dtype: object","2722    “@CarolGoldin1: @BuzzFeedOz @TFG411 @cberkman ...
Name: tweet, dtype: object","2722    sydneysiege
Name: topic, dtype: object",comment
3734,"79    500458931723202561
Name: id, dtype: object","79    500389488217309184
Name: parent_id, dtype: object","79    @LisaBloom Of course he did. It gave people ti...
Name: tweet, dtype: object","79    ferguson
Name: topic, dtype: object",comment
