,id,parent_id,parent_tweet,tweet,topic,classification
3362,552792544132997121,None,,BREAKING Charlie Hebdo latest:  dead  wounded (five critical) two gunmen unaccounted for,charliehebdo,support
3363,553543671308886016,553543369604210689,An -month old baby is among the hostages at the Kosher supermarket in Paris. Unbearably sad.,"sorrow is not the emotion one should have at this stage. maybe afterwards. right now, it's appropriate to be filled w rage",charliehebdo,comment
3364,524941120636469248,524925215235911680,BREAKING news: Shots fired at Parliament Hill. Follow developing story:,"Probably another ""false flag"" on the Canadian side!",ottawashooting,comment
3365,544485052198158336,544383566696566784,she's kinda cute considering she's all scared out of her mind and all.,Is she an actress? This photo makes my conspiracy senses tingle...ya' know?,sydneysiege,comment
3366,552785877748158464,552785375161499649,BREAKING:  reportedly shot dead at Paris HQ of French weekly Charlie Hebdo,"Nowhere is safe anymore? ""independent",charliehebdo,support
3367,544313083783421953,544298844737916928,"“FoxNews: UPDATE:  people being held hostage in Sydney shop, Opera House evacuated after suspicious package found: reports Are you sure?",yep SydneySiege,sydneysiege,comment
3368,544347329416151040,544347055754199040,Uber is covering the cost of all rides.,What is the wait time for a ride out of the Sydney CBD?,sydneysiege,query
3369,553587395942420480,553587013409325058,BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault,RT BREAKING Charlie Hebdo gunmen's hostage freed and safe after police assault attack paris charliehebdo,charliehebdo,support
3370,553577990060539904,553577135777255424,"Before attack, French began ceding control of neighborhoods to Islamists...",the terrorist had meeting with président Sarkozy in ,charliehebdo,comment
3371,500318794862960640,500316587333652480,and not releasing any facts is a real good way to make sure people pass judgment on the facts they have,Not releasing facts about that shooting is also a way to make sure they get good info from witnesses.,ferguson,comment
3372,500282657037496320,500280422295937024,Darren Wilson is a six year veteran of the Ferguson Police and had no disciplinary actions against him.,I'm sure they covered up all his disciplinary actions. They've had almost a week to set up a defense strategy!,ferguson,comment
3373,544280441151574016,544277117039837184,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (liztilley),Go get the Isis thugs NOW !!!,sydneysiege,comment
3374,544272987000541184,544272537341812736,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window,Took me  sec to google ISIS flag and see this wasn't it. Your research budget that bad?,sydneysiege,deny
3375,500279655925293058,500279189405433858,"That was very ""SLICK"" of the Police Chief to create a narrative that MikeBrown was a ""suspect"" in a robbery! Ferguson","key word: create...if that were true, that could've been released Sunday...smh",ferguson,comment
3376,525033513062371328,525032872647065600,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport",How come we have to pussy foot around terrorism for hours before calling what it is.,ottawashooting,comment
3377,544289311504355328,None,,Statement from Prime Minister Tony Abbott on Sydney hostage situation.,sydneysiege,support
3378,544333969970302977,544330821365014529,so is uber paying for the rides paying the drivers?,.iGottaTravel Seems. A global marketing disaster Uber is trying to fix.,sydneysiege,comment
3379,544272860194168833,544271284796784640,"DEVELOPING: Gunman Takes Hostages In Sydney Cafe, 'ISIS' Flags Being Held Against Window -",.Breaking SHIT. I KNEW IT when I saw the news break. Son-of-a-b.....!!!!!,sydneysiege,comment
3380,524976163391696896,524967358528757761,easily. Don't go to war in other country's and think it won't come home to you. Police shot person in America with hands up.,i wnt blame u fr saying this..bt u forgot hw many ppl's lives are being saved by these men...!!!,ottawashooting,comment
3381,544757182521032704,544599722577514496,"“RunawayBudgie: Hmmm, I think you and I both know that answer” Yep.",Sometimes I hate MSM so much,sydneysiege,comment
3382,544288286748205056,544287983260549121,"We knew this was coming, still shocking, these poor people x","I'm sure it will happen here too, what part did you say u were from Hun? X",sydneysiege,comment
3383,553588238867517441,553587672137334785,AFP: suspected CharlieHebdo gunmen have been killed,“SkyNewsBreak: AFP: suspected CharlieHebdo gunmen have been killed” vive la France,charliehebdo,comment
3384,553615750175686656,553615536354246656,"fucking hell, that's awful",All in the name of religion again. So fucking pointless.,charliehebdo,comment
3385,500405555282726912,500404864443105280,Did you see him stand ' away and get shot? No. A few people who have a problem with cops did.,"per chief belmar: ""a shot was fired inside the car, and Brown was eventually shot about  feet away from the vehicle.""",ferguson,comment
3386,500300875844583424,500300308145528832, is an ADULT,"I said teen not child but again, how is the pic relevant?",ferguson,comment
3387,552795888134144001,552791578893619200,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates,disgusting,charliehebdo,comment
3388,500394434438389760,500394061887709184,"The press conf makes Ferguson PD look like they've gone from stonewalling to counter punching. We give up a name, we drag his thru the mud.",Makes them look inept as well.,ferguson,support
3389,525027171321282560,525025463648137216,BREAKING: A source confirms to CP that the deceased soldier in Ottawa is Cpl. Nathan Cirillo. Cirillo was a member of the Hamilton Argylls,RIPNathanCirillo,ottawashooting,support
3390,552814637696450560,552812983370268672,"So Jon Stewart, John Oliver, Colbert, Private Eye all fair game? Freedom of speech includes ridicule.","yes freedom of speech is v broad but some cultures r behind the anglo saxons on self criticism, that's all.",charliehebdo,comment
3391,524937542131793920,None,,We are in full lock down until further notice from Ottawa Police.,ottawashooting,support
3392,552808821434089472,552806309540528128,“LePoint: CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.”,"Shit! "" le grand Duduche"" was my youth...",charliehebdo,comment
3393,500273884479098880,500270780832174080,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,"whos the man in blk,",ferguson,query
3394,524951847472488448,524929497205055488,Canada's Parliament Hill is on lockdown as police hunt shooting suspect; at least  injured -,what? You have only been there a week! How did you manage this! Stay safe.,ottawashooting,comment
3395,554305263046754305,553544252563935234,BREAKING: At least  killed in Paris hostage situation via,Keep Rising up against them paris. godspeed protection ,charliehebdo,comment
3396,553598661863563264,553588413195382784,Thank G-d! RT Police taking people out of Paris grocery where hostages were being held., people reported dead of six hostages. Sounding worse . Thnx for updates &amp; links.,charliehebdo,support
3397,500382569746030592,500379473326665728,"Yes, you read that right. click the link and read the whole thing",smmmmmhhhh,ferguson,comment
3398,544404955872763905,544401782676680704,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege",and you thought reporting hostages are tweeting from inside would what? keep them alive? SHUT YOUR RECKLESS MOUTH,sydneysiege,comment
3399,524944078870700032,524942470472548352,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",is  km from nasty parliament not  minute only chita to can run  km an hours,ottawashooting,comment
3400,500285913906565120,500284699546517505,If there is surveillance of a robbery why release stills and not the video itself? Ferguson,they did release the video..up to the journalists to post them,ferguson,support
3401,499595867683565568,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",I remember the same type of coverage when we invaded Iraq. Boots on the ground? Cont...,ferguson,support
3402,544369608392577024,544367462012432384,"MORE: Police confirm  hostages escape Sydney cafe, unknown number remain inside Sydneysiege",I wonder if other terrorist are gonna help the gunman escape after all this... better be on the look out for other terrorist,sydneysiege,query
3403,552807670710038528,552805488631758849,"At least  killed in today's attack on satirical magazine CharlieHebdo in Paris, official says.","prophet moohammadd bedded horses,nothing more nothing less",charliehebdo,comment
3404,524993526564929536,524990987308134400,"No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.","seeing as though I was % correct, yes.",ottawashooting,support
3405,552789345628069888,552786226546495488,They who? Stupid and partial opinions like this one only add noise to any debate.,"Socialists, Antisemites, anti zionists - usual suspects",charliehebdo,comment
3406,552851028287422464,552844861322592256,so is free speach,"settle down just came back from emirates,arabs r just fine its these brainwashed moooslims that r cause",charliehebdo,comment
3407,500304544257949696,500301270532370433,"- Even if not innocent, no justification for violating rights, removing due process &amp; execution Ferguson MURDER!","Sov. Citizen in Dallas this week PLANNED TO KILL COPS and was brought in alive, how come a Shoplifter is denied same courtesy?",ferguson,comment
