,parent_tweet,id,classification
3613,"Police say shots fired at  Ottawa sites - National War Memorial, Parliament Hill, and now Rideau shopping centre",524957310024945665,comment
3614,Looks like he started the  campaign early.,500448504058093568,comment
3615,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,553189559149035520,comment
3616,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",544522210388746240,comment
3617,"Western leaders created terrorists with various Arabic ""springs"" by mercenaries jihadists.It was INEVITABLE to go west.",552808282440859648,comment
3618,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,553188299758911488,comment
3619,URGENT:  gunmen involved in deadly attack on CharlieHebdo - French interior minister Paris,552833272724852736,comment
3620,"AFP reports there are  dead, and  hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters.",553559527216656385,query
3621,Breaking: Gunman at Paris store threatens to kill hostages if CharlieHebdo suspects are harmed.,553577189837258752,comment
3622,The west needs to wake up to radical Islam. And quit picking on israel building some houses.,544482475410337793,comment
3623,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",553188436178264066,comment
3624,"Hey everybody, robbed a store. Can they shoot you down? Can I say that after they shoot you down?",500399140572897280,comment
3625,"Two shot in Paris, including traffic cop, as manhunt continues for CharlieHebdo suspects",553109367042887680,support
3626,NHL cancels tonight's game between Ottawa and Toronto due to today's shootings. Senators were to host Maple Leafs.,524976422377775104,comment
3627,Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog:,524960144632070145,query
3628,did you see the video? do you think the police faked the video? are you saying this ISNT Michael brown?? please,500368570724155392,support
3629,Secret Prince show rumored for Toronto tonight,529714853955399680,support
3630," is young in absolute terms, an adult legally speaking. But why pick that out of all that to respond to?",500322663823589376,deny
3631,For you to declare he was executed without any facts is also as absurd.,500315733633806336,comment
3632,Unconfirmed reports claim that Michael Essien has contracted Ebola.,521350466647891968,comment
3633,Ya it does bother me. Was looking forward to tonight's game.,524977226820104192,comment
3634,"Ottawa police confirm to CBCNews they are still seeking  or more suspects after shootings on Parliament Hill, War Memorial, nearby mall.",524968014484365313,comment
3635,"At least  killed in today's attack on satirical magazine CharlieHebdo in Paris, official says.",552806494283251712,comment
3636,nd suspect parrantly shot behind parliament. Lockdown almost everywhere... third suspect on the loose. That s heavy.,524973362607845376,query
3637,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. Ferguson,500379102353047553,support
3638,"Map shows industrial estate where  CharlieHebdo suspects are holed up, surrounded by police",553507937121878016,comment
3639,In what world do you let a cop who killed someone leave town? Ferguson,500472043205173248,comment
3640,URGENT: Darren Wilson is the police officer who shot Mike Brown Ferguson,500281457391435777,comment
3641,"US evacuated Consulate in Sydney after sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",544314008980172800,comment
3642,“SkyNewsBreak: AFP: suspected CharlieHebdo gunmen have been killed” Hoping that this is now the end,553596969978179584,comment
3643,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. ferguson,500365021965455360,support
3644,Breaking: Gunman at Paris store threatens to kill hostages if CharlieHebdo suspects are harmed.,553576829345628160,support
3645,look you fool we are talking revenge. If u abuse any religion . Revenge will be taken that simple,552816281737363458,deny
3646,CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting,525030166687670272,comment
3647,Reports: CharlieHebdo suspects killed,553588358044483584,comment
3648,Fuck you idiot,524938764616204290,comment
3649,BREAKING Rick Hughes at CBC Hamilton: The soldier who was shot in Ottawa Wednesday morning is a reservist serving in Hamilton,524975109023735808,comment
3650,Stated as fact before news outlets even suggested.Still uncertain.Leave news to news pros.Done here.,524946657755299840,comment
3651,"Map shows industrial estate where  CharlieHebdo suspects are holed up, surrounded by police",553508241981046784,comment
3652,"All weekend ppl will be talking about the ""robbery"" instead of the shooting bc Ferguson PD didn't release any info about the shooting.",500332729008160768,comment
3653,"He wasn't a kid, an Adult who was robbing a business.",500290340738592769,deny
3654,Thanks Diane Feinstein and Obama for releasing our CIA report. Now ISIS is more bolden.,544331064379203587,deny
3655,"BREAKING: At least  killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says.",552792048173334528,comment
3656,the provoked.,552805237510385664,comment
3657,A man believed to be the gunman filmed wearing a black headband inside the cafe,544306003026538497,comment
3658,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates,552808830598262785,comment
3659,wtf?!?!?!?!,529677185171607553,deny
3660,BREAKING: French police tell AP suspects in CharlieHebdo attack have taken a hostage northeast of Paris.,553487150550089728,comment
3661,CharlieHebdo shooting suspects tell police they 'prepared to die as martyrs' - French media,553503712157904898,deny
3662,"Change the laws, change the reckless immigration policies! Sensitize people to be on the look-out! Get real, folks!",524925487941160960,deny
3663,Several people being held hostage at a Sydney cafe. Australian tv showing people with hands up against a window:,544276498778423297,query
3664,"CharlieHebdo suspects ""prepared to die as martyrs"", they tell police after making contact - French media",553501672035856384,comment
3665,dick head it's not confirmed its Jihadist extremists. Don't speculate,544365478224101377,deny
3666,I believe the robbery actually did happen and is not alleged.,501757171122839552,query
3667,my  yr old would outwit you moron. ..:) blocked,544349752834285568,deny
3668,"people expect Uber drivers to work for normal/free in ""crisis times"" but when Uber increases prices  get more drivers than",544342076112904193,comment
3669,UPDATE:  hostages inside Sydney coffee shop near Sydney Opera House; Abbott will deliver a statement shortly. ISISAttacks sydneyseige,544303794746429440,comment
3670,Update: Ferguson police release stills from convenience store footage showing robbery,500287325621198848,deny
3671,How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. Ferguson,500489624851324929,comment
3672,"um, they killed themself. whendumbpeopletweet",500316980130619392,comment
3673,The Ferguson police chief just basically confirmed MikeBrown was gunned to death for the crime of walking in the street? Horrific.,500363420689248256,support
3674,I slammed Islam not the people. They need reformation and the lack of movement shows no interest.,553009820409024512,support
3675,Perhaps wait for Canadian source.,524964141296259072,comment
3676,Uber trips out of the CBD today are free to help Sydneysiders get home safely. See,544438433410592768,comment
3677,"are they calling Mike Brown a suspect? If so, why didn't he stop them and check them?",500287184847798272,comment
3678,the surge rates are to draw the drivers there (uber will pay the cost). No fee to passengers.,544336896256512000,comment
3679,harperAdminstration foreign policy is making Canadians a victim voteLiberal,524970031856488448,comment
3680,Uber intros surge pricing in downtown Sydney during hostage siege,544315679860473856,comment
3681,BREAKING: At least two people have died following the SydneySiege.  people are being treated by paramedics.,544520125936721920,comment
3682,"Unless you've got military experience, its hard to understand how much stress your brain undergoes in battle.",553197749240221699,query
3683,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn cdnpoli,524924074087436289,query
3684,"Interesting, because the Guardian says different.",544296994676965376,query
3685,"Of course, you have to crop have his face. Ferguson MikeBrown",500283133674405888,deny
3686,"along with all life hating alan vomit jones listeners too, thatd help, the redneck brigade.",544316325468725248,comment
3687,"MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded:",553538987554385920,comment
3688,anti semitism results in ppl killing Jews. But Jews don't slaughter anyone for offensive cartoons,552816386154590208,comment
